Year,BRA ID,Classes,Average Age,Enrolled,Total Schools,Nominal Enrollment Growth (1 year),Nominal Enrollment Growth (5 years),Year,BRA ID,Classes,Average Age,Enrolled,Total Schools,Nominal Enrollment Growth (1 year),Nominal Enrollment Growth (5 years)
2015,3mt030308,41,13.910,654,4,0.008,-0.019,2015,3mt030308,41,13.910,654,4,0.008,-0.019
2015,3mt040000,34,13.699,725,6,0.036,-0.031,2015,3mt040000,34,13.699,725,6,0.036,-0.031
2015,3mt040001,54,12.491,1231,4,-0.039,-0.002,2015,3mt040001,54,12.491,1231,4,-0.039,-0.002
2015,3mt040002,358,12.037,8150,18,-0.069,-0.017,2015,3mt040002,358,12.037,8150,18,-0.069,-0.017
2015,3mt040003,45,12.460,663,3,-0.060,-0.045,2015,3mt040003,45,12.460,663,3,-0.060,-0.045
2015,3mt040004,198,12.757,3496,19,0.017,-0.004,2015,3mt040004,198,12.757,3496,19,0.017,-0.004
2015,3mt040100,141,12.990,3078,10,-0.013,-0.015,2015,3mt040100,141,12.990,3078,10,-0.013,-0.015
2015,3mt040101,30,12.320,588,4,-0.033,-0.061,2015,3mt040101,30,12.320,588,4,-0.033,-0.061
2015,3mt040102,29,12.548,560,3,-0.029,-0.015,2015,3mt040102,29,12.548,560,3,-0.029,-0.015
2015,3mt040103,21,11.710,404,2,-0.058,-0.041,2015,3mt040103,21,11.710,404,2,-0.058,-0.041
2015,3mt040104,90,12.628,1985,6,-0.026,-0.031,2015,3mt040104,90,12.628,1985,6,-0.026,-0.031
2015,3mt040105,54,12.861,1060,4,-0.027,-0.028,2015,3mt040105,54,12.861,1060,4,-0.027,-0.028
2015,3mt040106,248,12.601,5023,15,0.001,0.004,2015,3mt040106,248,12.601,5023,15,0.001,0.004
2015,3mt040107,154,12.876,2515,11,0.004,-0.025,2015,3mt040107,154,12.876,2515,11,0.004,-0.025
2015,3mt040108,23,12.358,424,2,-0.068,-0.054,2015,3mt040108,23,12.358,424,2,-0.068,-0.054
2015,3mt040109,42,12.254,820,2,0.014,-0.020,2015,3mt040109,42,12.254,820,2,0.014,-0.020
2015,3mt040110,37,12.870,732,3,-0.028,-0.032,2015,3mt040110,37,12.870,732,3,-0.028,-0.032
2015,3mt040111,163,12.479,3245,14,-0.056,-0.014,2015,3mt040111,163,12.479,3245,14,-0.056,-0.014
2015,3mt040200,304,12.429,6439,24,-0.047,-0.011,2015,3mt040200,304,12.429,6439,24,-0.047,-0.011
2015,3mt040201,75,12.553,1586,5,-0.043,-0.035,2015,3mt040201,75,12.553,1586,5,-0.043,-0.035
2015,3mt040202,153,12.380,3381,10,-0.026,-0.044,2015,3mt040202,153,12.380,3381,10,-0.026,-0.044
2015,3mt040203,42,13.950,800,6,-0.026,-0.031,2015,3mt040203,42,13.950,800,6,-0.026,-0.031
2015,3mt040204,681,12.419,16536,48,-0.048,-0.008,2015,3mt040204,681,12.419,16536,48,-0.048,-0.008
2015,4es000000,233,11.928,4801,39,-0.044,-0.020,2015,4es000000,233,11.928,4801,39,-0.044,-0.020
2015,4es000001,129,12.257,2662,14,-0.020,-0.028,2015,4es000001,129,12.257,2662,14,-0.020,-0.028
2015,4es000002,103,12.057,1973,10,-0.050,-0.015,2015,4es000002,103,12.057,1973,10,-0.050,-0.015
2015,4es000003,293,12.197,5925,46,-0.041,-0.009,2015,4es000003,293,12.197,5925,46,-0.041,-0.009
2015,4es000004,126,12.489,1605,17,-0.020,-0.028,2015,4es000004,126,12.489,1605,17,-0.020,-0.028
2015,4es000005,133,12.142,2865,14,-0.008,0.009,2015,4es000005,133,12.142,2865,14,-0.008,0.009
2015,4es000006,169,12.800,4194,9,-0.037,-0.006,2015,4es000006,169,12.800,4194,9,-0.037,-0.006
2015,4es000100,124,11.780,1957,23,-0.054,-0.017,2015,4es000100,124,11.780,1957,23,-0.054,-0.017
2015,4es000101,279,12.171,5097,35,-0.074,0.018,2015,4es000101,279,12.171,5097,35,-0.074,0.018
2015,4es000102,834,12.258,21438,66,-0.053,-0.003,2015,4es000102,834,12.258,21438,66,-0.053,-0.003
2015,4es000103,93,12.360,1847,10,-0.048,-0.013,2015,4es000103,93,12.360,1847,10,-0.048,-0.013
2015,4es000104,161,12.429,3720,12,-0.012,0.011,2015,4es000104,161,12.429,3720,12,-0.012,0.011
2015,4es000105,86,12.590,1818,14,-0.034,-0.042,2015,4es000105,86,12.590,1818,14,-0.034,-0.042
2015,4es000200,104,12.207,2084,12,-0.032,-0.021,2015,4es000200,104,12.207,2084,12,-0.032,-0.021
2015,4es000201,83,12.397,1641,15,-0.050,-0.031,2015,4es000201,83,12.397,1641,15,-0.050,-0.031
2015,4es000202,83,12.238,1583,23,-0.076,-0.045,2015,4es000202,83,12.238,1583,23,-0.076,-0.045
2015,4es000203,300,12.125,6314,46,-0.026,-0.011,2015,4es000203,300,12.125,6314,46,-0.026,-0.011
2015,4es000204,178,12.736,4016,20,-0.039,-0.026,2015,4es000204,178,12.736,4016,20,-0.039,-0.026
2015,4es000205,83,12.098,1760,7,-0.031,-0.021,2015,4es000205,83,12.098,1760,7,-0.031,-0.021
2015,4es000300,2502,12.165,66109,139,-0.075,-0.015,2015,4es000300,2502,12.165,66109,139,-0.075,-0.015
2015,4es000301,3102,12.126,82513,143,-0.035,0.001,2015,4es000301,3102,12.126,82513,143,-0.035,0.001
2015,4es000302,471,12.264,11825,39,-0.020,-0.017,2015,4es000302,471,12.264,11825,39,-0.020,-0.017
2015,4es000303,2700,12.226,69394,137,-0.065,-0.010,2015,4es000303,2700,12.226,69394,137,-0.065,-0.010
2015,4es000304,2203,12.666,55673,100,-0.139,-0.036,2015,4es000304,2203,12.666,55673,100,-0.139,-0.036
2015,4es010000,685,12.235,17109,52,-0.078,-0.017,2015,4es010000,685,12.235,17109,52,-0.078,-0.017
2015,4es010001,120,11.981,2906,9,-0.048,-0.015,2015,4es010001,120,11.981,2906,9,-0.048,-0.015
2015,4es010002,88,12.054,1874,8,-0.070,-0.023,2015,4es010002,88,12.054,1874,8,-0.070,-0.023
2015,4es010003,104,11.867,2179,12,-0.102,-0.060,2015,4es010003,104,11.867,2179,12,-0.102,-0.060
2015,4es010004,1147,12.057,28370,88,-0.076,-0.006,2015,4es010004,1147,12.057,28370,88,-0.076,-0.006
2015,4es010005,131,12.114,3083,29,-0.055,-0.012,2015,4es010005,131,12.114,3083,29,-0.055,-0.012
2015,4es010006,207,11.919,5255,15,0.008,-0.005,2015,4es010006,207,11.919,5255,15,0.008,-0.005
2015,4es010100,155,12.344,3408,20,-0.018,-0.016,2015,4es010100,155,12.344,3408,20,-0.018,-0.016
2015,4es010101,54,12.632,1091,6,-0.079,-0.027,2015,4es010101,54,12.632,1091,6,-0.079,-0.027
2015,4es010102,204,11.922,4443,20,-0.009,-0.015,2015,4es010102,204,11.922,4443,20,-0.009,-0.015
2015,4es010103,61,12.439,1249,8,-0.013,-0.030,2015,4es010103,61,12.439,1249,8,-0.013,-0.030
2015,4es010200,254,12.107,5477,25,-0.048,-0.036,2015,4es010200,254,12.107,5477,25,-0.048,-0.036
2015,4es010201,244,11.947,5370,35,-0.023,-0.012,2015,4es010201,244,11.947,5370,35,-0.023,-0.012
2015,4es010202,191,12.001,4258,14,-0.061,-0.050,2015,4es010202,191,12.001,4258,14,-0.061,-0.050
2015,4es010203,981,12.188,22493,95,-0.098,-0.022,2015,4es010203,981,12.188,22493,95,-0.098,-0.022
2015,4es020000,115,12.673,2310,17,-0.086,-0.032,2015,4es020000,115,12.673,2310,17,-0.086,-0.032
2015,4es020001,292,11.962,6952,41,-0.035,-0.024,2015,4es020001,292,11.962,6952,41,-0.035,-0.024
2015,4es020002,182,12.286,4129,26,-0.052,-0.023,2015,4es020002,182,12.286,4129,26,-0.052,-0.023
2015,4es020003,106,12.281,2333,20,-0.076,-0.040,2015,4es020003,106,12.281,2333,20,-0.076,-0.040
2015,4es020100,65,12.381,1453,9,-0.030,-0.011,2015,4es020100,65,12.381,1453,9,-0.030,-0.011
2015,4es020101,252,12.205,4765,41,-0.042,-0.019,2015,4es020101,252,12.205,4765,41,-0.042,-0.019
2015,4es020102,786,12.472,18967,93,-0.058,-0.024,2015,4es020102,786,12.472,18967,93,-0.058,-0.024
2015,4es020103,91,12.026,1866,20,-0.025,-0.013,2015,4es020103,91,12.026,1866,20,-0.025,-0.013
2015,4es020104,94,12.511,2000,23,-0.026,-0.014,2015,4es020104,94,12.511,2000,23,-0.026,-0.014
2015,4es020105,152,12.423,3145,45,-0.021,-0.035,2015,4es020105,152,12.423,3145,45,-0.021,-0.035
2015,4es020106,87,12.334,1601,18,-0.045,-0.011,2015,4es020106,87,12.334,1601,18,-0.045,-0.011
2015,4es020200,93,12.400,1994,13,0.002,-0.005,2015,4es020200,93,12.400,1994,13,0.002,-0.005
2015,4es020201,130,12.101,2783,9,-0.033,-0.015,2015,4es020201,130,12.101,2783,9,-0.033,-0.015
2015,4es020202,367,12.473,8450,60,-0.028,-0.024,2015,4es020202,367,12.473,8450,60,-0.028,-0.024
2015,4es020203,213,12.008,4990,35,-0.027,-0.020,2015,4es020203,213,12.008,4990,35,-0.027,-0.020
2015,4es020204,84,12.332,1640,24,0.028,-0.016,2015,4es020204,84,12.332,1640,24,0.028,-0.016
2015,4es020205,112,12.077,2700,20,-0.010,-0.004,2015,4es020205,112,12.077,2700,20,-0.010,-0.004
2015,4es030000,253,12.913,5201,27,-0.055,-0.035,2015,4es030000,253,12.913,5201,27,-0.055,-0.035
2015,4es030001,42,12.462,693,9,-0.093,-0.043,2015,4es030001,42,12.462,693,9,-0.093,-0.043
2015,4es030002,69,12.307,1357,8,-0.039,-0.025,2015,4es030002,69,12.307,1357,8,-0.039,-0.025
2015,4es030003,214,12.136,4516,15,-0.066,-0.027,2015,4es030003,214,12.136,4516,15,-0.066,-0.027
2015,4es030004,172,12.214,4186,14,-0.029,0.011,2015,4es030004,172,12.214,4186,14,-0.029,0.011
2015,4es030005,96,11.986,1929,8,-0.049,-0.020,2015,4es030005,96,11.986,1929,8,-0.049,-0.020
2015,4es030006,103,12.576,2262,13,-0.035,-0.025,2015,4es030006,103,12.576,2262,13,-0.035,-0.025
2015,4es030007,236,12.072,5038,25,-0.061,-0.021,2015,4es030007,236,12.072,5038,25,-0.061,-0.021
2015,4es030008,167,12.377,3182,21,-0.072,-0.026,2015,4es030008,167,12.377,3182,21,-0.072,-0.026
2015,4es030100,66,12.174,1046,9,-0.074,-0.037,2015,4es030100,66,12.174,1046,9,-0.074,-0.037
2015,4es030101,78,12.190,1853,11,-0.041,-0.010,2015,4es030101,78,12.190,1853,11,-0.041,-0.010
2015,4es030102,55,10.876,820,8,0.001,-0.006,2015,4es030102,55,10.876,820,8,0.001,-0.006
2015,4es030103,1296,12.244,31768,88,-0.088,-0.025,2015,4es030103,1296,12.244,31768,88,-0.088,-0.025
2015,4es030104,278,12.305,5483,23,-0.044,-0.021,2015,4es030104,278,12.305,5483,23,-0.044,-0.021
2015,4es030105,78,12.077,1782,10,-0.080,-0.025,2015,4es030105,78,12.077,1782,10,-0.080,-0.025
2015,4es030106,188,12.363,3926,27,-0.046,-0.031,2015,4es030106,188,12.363,3926,27,-0.046,-0.031
2015,4es030107,116,12.103,2154,15,-0.046,-0.030,2015,4es030107,116,12.103,2154,15,-0.046,-0.030
2015,4es030108,70,12.024,1490,8,-0.037,-0.033,2015,4es030108,70,12.024,1490,8,-0.037,-0.033
2015,4es030109,151,12.142,3393,20,-0.017,-0.025,2015,4es030109,151,12.142,3393,20,-0.017,-0.025
2015,4es030200,313,11.835,6305,39,-0.029,-0.000,2015,4es030200,313,11.835,6305,39,-0.029,-0.000
2015,4es030201,316,12.072,6814,26,-0.024,0.005,2015,4es030201,316,12.072,6814,26,-0.024,0.005
2015,4es030202,117,12.939,2134,18,-0.059,-0.017,2015,4es030202,117,12.939,2134,18,-0.059,-0.017
2015,4mg000000,52,12.168,1228,4,0.002,-0.008,2015,4mg000000,52,12.168,1228,4,0.002,-0.008
2015,4mg000001,83,12.339,1590,12,-0.025,-0.025,2015,4mg000001,83,12.339,1590,12,-0.025,-0.025
2015,4mg000002,827,12.657,20897,57,-0.104,-0.037,2015,4mg000002,827,12.657,20897,57,-0.104,-0.037
2015,4mg000003,148,12.323,3682,12,-0.093,-0.009,2015,4mg000003,148,12.323,3682,12,-0.093,-0.009
2015,4mg000004,41,12.601,792,8,-0.053,-0.017,2015,4mg000004,41,12.601,792,8,-0.053,-0.017
2015,4mg000005,32,12.591,535,5,0.006,-0.047,2015,4mg000005,32,12.591,535,5,0.006,-0.047
2015,4mg000006,185,12.203,3881,21,-0.025,-0.027,2015,4mg000006,185,12.203,3881,21,-0.025,-0.027
2015,4mg000007,28,12.658,561,6,-0.052,-0.022,2015,4mg000007,28,12.658,561,6,-0.052,-0.022
2015,4mg000008,35,12.371,871,2,-0.034,-0.035,2015,4mg000008,35,12.371,871,2,-0.034,-0.035
2015,4mg000009,39,12.492,807,4,-0.062,-0.018,2015,4mg000009,39,12.492,807,4,-0.062,-0.018
2015,4mg000010,41,12.184,740,5,0.100,-0.007,2015,4mg000010,41,12.184,740,5,0.100,-0.007
2015,4mg000011,72,12.424,1555,14,-0.038,-0.032,2015,4mg000011,72,12.424,1555,14,-0.038,-0.032
2015,4mg000100,31,12.398,684,3,0.019,-0.034,2015,4mg000100,31,12.398,684,3,0.019,-0.034
2015,4mg000101,46,12.236,1070,3,-0.070,-0.042,2015,4mg000101,46,12.236,1070,3,-0.070,-0.042
2015,4mg000102,23,12.570,481,2,-0.042,-0.018,2015,4mg000102,23,12.570,481,2,-0.042,-0.018
2015,4mg000103,47,12.706,1113,4,0.013,-0.018,2015,4mg000103,47,12.706,1113,4,0.013,-0.018
2015,4mg000104,26,12.592,643,2,-0.006,-0.024,2015,4mg000104,26,12.592,643,2,-0.006,-0.024
2015,4mg000105,646,12.414,15682,40,-0.088,-0.027,2015,4mg000105,646,12.414,15682,40,-0.088,-0.027
2015,4mg000106,38,12.822,902,2,-0.028,-0.022,2015,4mg000106,38,12.822,902,2,-0.028,-0.022
2015,4mg000107,199,12.569,4574,19,-0.020,-0.027,2015,4mg000107,199,12.569,4574,19,-0.020,-0.027
2015,4mg000108,25,12.579,547,3,0.009,-0.040,2015,4mg000108,25,12.579,547,3,0.009,-0.040
2015,4mg000200,31,12.566,609,4,-0.057,-0.051,2015,4mg000200,31,12.566,609,4,-0.057,-0.051
2015,4mg000201,26,12.443,621,2,0.013,0.007,2015,4mg000201,26,12.443,621,2,0.013,0.007
2015,4mg000202,77,12.204,1445,6,-0.004,-0.022,2015,4mg000202,77,12.204,1445,6,-0.004,-0.022
2015,4mg000203,108,12.198,2206,15,-0.020,-0.016,2015,4mg000203,108,12.198,2206,15,-0.020,-0.016
2015,4mg000204,41,12.644,801,4,-0.024,-0.016,2015,4mg000204,41,12.644,801,4,-0.024,-0.016
2015,4mg000205,51,12.350,1384,2,-0.080,-0.031,2015,4mg000205,51,12.350,1384,2,-0.080,-0.031
2015,4mg000206,34,12.555,732,3,-0.016,-0.036,2015,4mg000206,34,12.555,732,3,-0.016,-0.036
2015,4mg000207,66,12.061,1433,7,0.016,-0.000,2015,4mg000207,66,12.061,1433,7,0.016,-0.000
2015,4mg000208,88,12.326,1738,8,-0.028,-0.026,2015,4mg000208,88,12.326,1738,8,-0.028,-0.026
2015,4mg000209,36,12.686,741,6,-0.033,-0.043,2015,4mg000209,36,12.686,741,6,-0.033,-0.043
2015,4mg000210,30,12.837,614,2,-0.118,-0.065,2015,4mg000210,30,12.837,614,2,-0.118,-0.065
2015,4mg000211,21,12.854,417,2,-0.099,-0.024,2015,4mg000211,21,12.854,417,2,-0.099,-0.024
2015,4mg000212,566,12.422,13704,45,-0.111,-0.036,2015,4mg000212,566,12.422,13704,45,-0.111,-0.036
2015,4mg000213,82,12.617,1896,8,-0.057,-0.023,2015,4mg000213,82,12.617,1896,8,-0.057,-0.023
2015,4mg000214,45,12.347,948,8,-0.041,-0.023,2015,4mg000214,45,12.347,948,8,-0.041,-0.023
2015,4mg010000,58,11.767,1426,4,0.011,0.007,2015,4mg010000,58,11.767,1426,4,0.011,0.007
2015,4mg010001,300,12.289,7890,21,-0.028,-0.025,2015,4mg010001,300,12.289,7890,21,-0.028,-0.025
2015,4mg010002,106,12.544,2035,11,-0.077,-0.046,2015,4mg010002,106,12.544,2035,11,-0.077,-0.046
2015,4mg010003,32,13.055,470,4,-0.077,-0.053,2015,4mg010003,32,13.055,470,4,-0.077,-0.053
2015,4mg010004,51,12.473,778,4,-0.013,0.041,2015,4mg010004,51,12.473,778,4,-0.013,0.041
2015,4mg010005,290,12.274,8169,16,-0.024,-0.022,2015,4mg010005,290,12.274,8169,16,-0.024,-0.022
2015,4mg010006,27,12.041,534,4,-0.060,-0.027,2015,4mg010006,27,12.041,534,4,-0.060,-0.027
2015,4mg010007,120,12.402,2876,10,-0.002,-0.023,2015,4mg010007,120,12.402,2876,10,-0.002,-0.023
2015,4mg010008,104,12.367,2210,11,-0.069,-0.030,2015,4mg010008,104,12.367,2210,11,-0.069,-0.030
2015,4mg010009,55,11.825,1187,7,-0.035,-0.016,2015,4mg010009,55,11.825,1187,7,-0.035,-0.016
2015,4mg010010,32,12.913,586,2,-0.044,-0.021,2015,4mg010010,32,12.913,586,2,-0.044,-0.021
2015,4mg010011,9,11.410,100,1,0.000,-0.050,2015,4mg010011,9,11.410,100,1,0.000,-0.050
2015,4mg010100,34,12.136,889,2,-0.072,-0.052,2015,4mg010100,34,12.136,889,2,-0.072,-0.052
2015,4mg010101,74,12.476,1663,8,-0.031,-0.053,2015,4mg010101,74,12.476,1663,8,-0.031,-0.053
2015,4mg010102,170,12.134,4165,14,-0.029,-0.037,2015,4mg010102,170,12.134,4165,14,-0.029,-0.037
2015,4mg010103,528,12.154,14037,42,-0.054,-0.027,2015,4mg010103,528,12.154,14037,42,-0.054,-0.027
2015,4mg010104,108,12.282,2398,15,-0.077,-0.037,2015,4mg010104,108,12.282,2398,15,-0.077,-0.037
2015,4mg010105,44,12.310,1202,8,-0.046,-0.034,2015,4mg010105,44,12.310,1202,8,-0.046,-0.034
2015,4mg010106,30,12.646,743,2,0.011,-0.048,2015,4mg010106,30,12.646,743,2,0.011,-0.048
2015,4mg010107,29,12.685,489,4,-0.024,-0.042,2015,4mg010107,29,12.685,489,4,-0.024,-0.042
2015,4mg010108,36,12.361,571,5,-0.027,-0.042,2015,4mg010108,36,12.361,571,5,-0.027,-0.042
2015,4mg010109,38,12.833,768,5,-0.053,-0.054,2015,4mg010109,38,12.833,768,5,-0.053,-0.054
2015,4mg010110,30,12.454,604,6,-0.005,-0.049,2015,4mg010110,30,12.454,604,6,-0.005,-0.049
2015,4mg010200,155,12.394,3638,16,-0.039,-0.039,2015,4mg010200,155,12.394,3638,16,-0.039,-0.039
2015,4mg010201,22,14.166,386,2,0.129,-0.014,2015,4mg010201,22,14.166,386,2,0.129,-0.014
2015,4mg010202,12,13.085,211,2,-0.070,-0.050,2015,4mg010202,12,13.085,211,2,-0.070,-0.050
2015,4mg010203,89,12.207,1418,10,-0.042,-0.025,2015,4mg010203,89,12.207,1418,10,-0.042,-0.025
2015,4mg010204,37,13.140,680,4,-0.145,-0.070,2015,4mg010204,37,13.140,680,4,-0.145,-0.070
2015,4mg010205,225,12.393,5565,16,-0.010,-0.030,2015,4mg010205,225,12.393,5565,16,-0.010,-0.030
2015,4mg010206,212,12.400,5318,21,-0.150,-0.029,2015,4mg010206,212,12.400,5318,21,-0.150,-0.029
2015,4mg020000,342,12.753,7769,48,-0.070,-0.008,2015,4mg020000,342,12.753,7769,48,-0.070,-0.008
2015,4mg020001,40,12.692,883,7,-0.005,-0.027,2015,4mg020001,40,12.692,883,7,-0.005,-0.027
2015,4mg020002,65,12.488,1683,6,-0.052,-0.036,2015,4mg020002,65,12.488,1683,6,-0.052,-0.036
2015,4mg020003,54,12.519,1330,7,-0.059,-0.046,2015,4mg020003,54,12.519,1330,7,-0.059,-0.046
2015,4mg020004,89,12.034,2131,10,-0.008,-0.030,2015,4mg020004,89,12.034,2131,10,-0.008,-0.030
2015,4mg020005,199,12.239,4704,28,-0.051,-0.021,2015,4mg020005,199,12.239,4704,28,-0.051,-0.021
2015,4mg020006,137,12.087,3044,19,-0.042,-0.033,2015,4mg020006,137,12.087,3044,19,-0.042,-0.033
2015,4mg020007,81,12.882,1971,11,-0.005,-0.034,2015,4mg020007,81,12.882,1971,11,-0.005,-0.034
2015,4mg020008,68,12.743,1800,4,-0.056,-0.032,2015,4mg020008,68,12.743,1800,4,-0.056,-0.032
2015,4mg020009,58,12.630,1318,13,-0.030,-0.009,2015,4mg020009,58,12.630,1318,13,-0.030,-0.009
2015,4mg020010,61,12.745,1358,10,-0.081,-0.036,2015,4mg020010,61,12.745,1358,10,-0.081,-0.036
2015,4mg020011,43,12.784,1006,4,-0.027,-0.051,2015,4mg020011,43,12.784,1006,4,-0.027,-0.051
2015,4mg020012,67,12.608,1709,8,-0.020,-0.036,2015,4mg020012,67,12.608,1709,8,-0.020,-0.036
2015,4mg020013,51,12.143,1329,4,-0.014,-0.018,2015,4mg020013,51,12.143,1329,4,-0.014,-0.018
2015,4mg020014,43,12.333,921,4,-0.043,-0.048,2015,4mg020014,43,12.333,921,4,-0.043,-0.048
2015,4mg020015,101,12.289,2305,14,-0.022,-0.032,2015,4mg020015,101,12.289,2305,14,-0.022,-0.032
2015,4mg020100,309,12.643,7105,38,-0.068,-0.040,2015,4mg020100,309,12.643,7105,38,-0.068,-0.040
2015,4mg020101,208,12.456,4736,27,-0.046,-0.031,2015,4mg020101,208,12.456,4736,27,-0.046,-0.031
2015,4mg020102,86,12.738,1844,10,-0.054,-0.024,2015,4mg020102,86,12.738,1844,10,-0.054,-0.024
2015,4mg020103,147,12.880,3194,21,-0.039,-0.025,2015,4mg020103,147,12.880,3194,21,-0.039,-0.025
2015,4mg020104,315,13.049,7517,32,-0.030,-0.020,2015,4mg020104,315,13.049,7517,32,-0.030,-0.020
2015,4mg020105,174,12.682,4079,24,-0.032,-0.025,2015,4mg020105,174,12.682,4079,24,-0.032,-0.025
2015,4mg020106,110,12.353,2706,15,-0.028,-0.020,2015,4mg020106,110,12.353,2706,15,-0.028,-0.020
2015,4mg020107,111,12.662,2381,19,-0.041,-0.038,2015,4mg020107,111,12.662,2381,19,-0.041,-0.038
2015,4mg020200,82,12.784,2158,5,-0.039,-0.039,2015,4mg020200,82,12.784,2158,5,-0.039,-0.039
2015,4mg020201,56,12.715,1208,5,0.009,-0.022,2015,4mg020201,56,12.715,1208,5,0.009,-0.022
2015,4mg020202,143,13.258,2374,22,-0.016,-0.046,2015,4mg020202,143,13.258,2374,22,-0.016,-0.046
2015,4mg020203,299,12.487,8140,30,-0.051,-0.019,2015,4mg020203,299,12.487,8140,30,-0.051,-0.019
2015,4mg020204,103,12.809,1865,9,-0.065,-0.032,2015,4mg020204,103,12.809,1865,9,-0.065,-0.032
2015,4mg020205,163,12.712,2778,20,-0.075,-0.053,2015,4mg020205,163,12.712,2778,20,-0.075,-0.053
2015,4mg020206,77,12.975,1466,18,-0.123,-0.053,2015,4mg020206,77,12.975,1466,18,-0.123,-0.053
2015,4mg020207,315,12.564,7124,40,-0.046,-0.032,2015,4mg020207,315,12.564,7124,40,-0.046,-0.032
2015,4mg020208,85,13.406,1709,15,-0.028,-0.043,2015,4mg020208,85,13.406,1709,15,-0.028,-0.043
2015,4mg020209,53,13.687,1019,5,0.035,-0.020,2015,4mg020209,53,13.687,1019,5,0.035,-0.020
2015,4mg020210,60,12.736,1048,8,-0.049,-0.051,2015,4mg020210,60,12.736,1048,8,-0.049,-0.051
2015,4mg020211,334,12.940,6380,49,-0.049,-0.045,2015,4mg020211,334,12.940,6380,49,-0.049,-0.045
2015,4mg020212,167,12.546,3709,19,-0.048,-0.028,2015,4mg020212,167,12.546,3709,19,-0.048,-0.028
2015,4mg020213,56,12.753,1098,9,-0.062,-0.030,2015,4mg020213,56,12.753,1098,9,-0.062,-0.030
2015,4mg020300,38,12.752,859,3,-0.040,-0.049,2015,4mg020300,38,12.752,859,3,-0.040,-0.049
2015,4mg020301,53,12.797,1176,6,-0.066,-0.038,2015,4mg020301,53,12.797,1176,6,-0.066,-0.038
2015,4mg020302,404,12.787,9113,43,-0.063,-0.042,2015,4mg020302,404,12.787,9113,43,-0.063,-0.042
2015,4mg020303,51,13.524,1296,3,-0.044,-0.034,2015,4mg020303,51,13.524,1296,3,-0.044,-0.034
2015,4mg020304,88,12.903,2035,10,-0.029,-0.048,2015,4mg020304,88,12.903,2035,10,-0.029,-0.048
2015,4mg020305,28,12.415,786,2,-0.003,-0.010,2015,4mg020305,28,12.415,786,2,-0.003,-0.010
2015,4mg020306,25,12.571,606,2,-0.080,-0.057,2015,4mg020306,25,12.571,606,2,-0.080,-0.057
2015,4mg020307,48,12.982,915,8,-0.044,-0.067,2015,4mg020307,48,12.982,915,8,-0.044,-0.067
2015,4mg020400,91,12.812,1972,12,-0.016,-0.026,2015,4mg020400,91,12.812,1972,12,-0.016,-0.026
2015,4mg020401,80,12.952,1583,18,-0.011,-0.040,2015,4mg020401,80,12.952,1583,18,-0.011,-0.040
2015,4mg020402,160,12.855,4084,15,-0.057,-0.043,2015,4mg020402,160,12.855,4084,15,-0.057,-0.043
2015,4mg020403,164,12.553,4223,18,-0.048,-0.033,2015,4mg020403,164,12.553,4223,18,-0.048,-0.033
2015,4mg020404,182,12.349,4674,19,-0.094,-0.047,2015,4mg020404,182,12.349,4674,19,-0.094,-0.047
2015,4mg030000,14038,12.523,382669,732,-0.123,-0.037,2015,4mg030000,14038,12.523,382669,732,-0.123,-0.037
2015,4mg030001,2660,12.370,74029,128,-0.080,-0.019,2015,4mg030001,2660,12.370,74029,128,-0.080,-0.019
2015,4mg030002,264,12.524,5993,22,-0.085,-0.037,2015,4mg030002,264,12.524,5993,22,-0.085,-0.037
2015,4mg030003,280,12.718,6905,24,-0.035,-0.019,2015,4mg030003,280,12.718,6905,24,-0.035,-0.019
2015,4mg030004,51,13.508,1197,3,0.046,-0.008,2015,4mg030004,51,13.508,1197,3,0.046,-0.008
2015,4mg030005,3646,12.425,97615,190,-0.064,-0.030,2015,4mg030005,3646,12.425,97615,190,-0.064,-0.030
2015,4mg030006,528,12.115,13511,38,0.001,0.010,2015,4mg030006,528,12.115,13511,38,0.001,0.010
2015,4mg030007,1100,12.247,28685,55,-0.035,-0.014,2015,4mg030007,1100,12.247,28685,55,-0.035,-0.014
2015,4mg030008,303,12.482,8166,22,-0.002,-0.000,2015,4mg030008,303,12.482,8166,22,-0.002,-0.000
2015,4mg030009,207,12.214,5428,15,-0.001,0.016,2015,4mg030009,207,12.214,5428,15,-0.001,0.016
2015,4mg030010,412,12.466,10104,29,-0.035,-0.001,2015,4mg030010,412,12.466,10104,29,-0.035,-0.001
2015,4mg030011,100,12.290,2669,8,-0.010,-0.010,2015,4mg030011,100,12.290,2669,8,-0.010,-0.010
2015,4mg030012,219,12.276,6091,16,-0.012,0.003,2015,4mg030012,219,12.276,6091,16,-0.012,0.003
2015,4mg030013,610,12.266,16380,37,-0.073,-0.009,2015,4mg030013,610,12.266,16380,37,-0.073,-0.009
2015,4mg030014,415,12.618,10466,31,-0.090,-0.024,2015,4mg030014,415,12.618,10466,31,-0.090,-0.024
2015,4mg030015,90,12.923,2323,9,-0.042,-0.028,2015,4mg030015,90,12.923,2323,9,-0.042,-0.028
2015,4mg030016,2063,12.481,58772,94,-0.029,-0.009,2015,4mg030016,2063,12.481,58772,94,-0.029,-0.009
2015,4mg030017,65,12.829,1729,6,0.028,-0.014,2015,4mg030017,65,12.829,1729,6,0.028,-0.014
